sub_id,session_file,L_STRIDE_RATE_median,L_STRIDE_RATE_std,R_STRIDE_RATE_median,R_STRIDE_RATE_std,L_STRIDE_LENGTH_median,L_STRIDE_LENGTH_std,R_STRIDE_LENGTH_median,R_STRIDE_LENGTH_std,L_SWING_TIME_median,L_SWING_TIME_std,R_SWING_TIME_median,R_SWING_TIME_std,L_STANCE_TIME_median,L_STANCE_TIME_std,R_STANCE_TIME_median,R_STANCE_TIME_std,L_ANKLE_DF_PEAK_ANGLE_median,L_ANKLE_DF_PEAK_ANGLE_std,R_ANKLE_DF_PEAK_ANGLE_median,R_ANKLE_DF_PEAK_ANGLE_std,L_ANKLE_EVE_PEAK_ANGLE_median,L_ANKLE_EVE_PEAK_ANGLE_std,R_ANKLE_EVE_PEAK_ANGLE_median,R_ANKLE_EVE_PEAK_ANGLE_std,L_ANKLE_ROT_PEAK_ANGLE_median,L_ANKLE_ROT_PEAK_ANGLE_std,R_ANKLE_ROT_PEAK_ANGLE_median,R_ANKLE_ROT_PEAK_ANGLE_std,L_FOOT_PROG_ANGLE_median,L_FOOT_PROG_ANGLE_std,R_FOOT_PROG_ANGLE_median,R_FOOT_PROG_ANGLE_std,L_FOOT_ANG_at_HS_median,L_FOOT_ANG_at_HS_std,R_FOOT_ANG_at_HS_median,R_FOOT_ANG_at_HS_std,L_VERTICAL_OSCILLATION_median,L_VERTICAL_OSCILLATION_std,R_VERTICAL_OSCILLATION_median,R_VERTICAL_OSCILLATION_std,L_PRONATION_ONSET_median,L_PRONATION_ONSET_std,L_PRONATION_OFFSET_median,L_PRONATION_OFFSET_std,R_PRONATION_ONSET_median,R_PRONATION_ONSET_std,R_PRONATION_OFFSET_median,R_PRONATION_OFFSET_std
101800,20160815T071824.json,88.8888888888889,0.988081926008733,88.8888888888889,0.586862729793295,1.68544753422674,0.0188752381943321,1.68544753422674,0.0112330135530435,0.34,0.0101770048919821,0.325,0.00951189731211343,0.3375,0.0119522860933439,0.3475,0.0130247018062932,16.5045468653416,1.61227652354813,16.5383584302896,1.38941481246354,-8.75227484868497,1.26680062127883,-14.4979242942279,1.25056219004321,-5.91010414761446,1.06696125361806,8.71438917361911,1.0780570269496,-4.57608915357275,1.5112529911146,-1.42713761427452,1.42063992171194,16.393585959579,1.8643234461867,19.1344721339852,1.06970858655347,70.7469948189305,2.17580955202401,80.6687549155537,3.28849904110733,22,1.18773493916542,69,4.55913525635227,20,0.991031208965115,60,2.86605752110555
101801,20160808T093047.json,80.5369127516778,4.04721846114675,80.8089969163795,0.968007992337501,2.37148985397883,0.117757180609103,2.36353183433461,0.0279534562276442,0.37,0.025456599567469,0.3625,0.0221845407018907,0.37,0.0281719890788877,0.375,0.020393214334263,25.2815781472566,44.0296543978766,22.9534152688085,0.745021061843459,-2.88720183992094,1.19742956988978,-11.60177320393,1.42198714423573,0.989065504861396,31.7950208218749,-0.848871123054242,0.809296928266783,-3.62407237072666,8.73025526574951,-8.74667522882177,1.60132363964568,15.3022750923372,7.09932307154328,23.7014948639089,1.29941391030507,85.3401869823058,4.21699963947927,89.9952007639906,4.92297163842337,15,7.35200299591533,46,26.2794258900042,18,2.0712315177208,54,3.72290209379726
101802,20160804T124817.json,88.2352941176471,0.989466804932129,88.2352941176471,1.07275714424181,2.16953789228284,0.0245165594035454,2.16953789228284,0.0265114011267456,0.36,0.00515243816533678,0.35,0.00312440470520462,0.32,0.00497287011990433,0.335,0.00719246840323973,20.5943975524112,0.855006155554262,19.1013001841482,0.349007699242046,-12.2143869968783,0.602488290698795,-7.88998618331608,1.14446197032452,0.683791567272619,0.484404459189574,-9.46272318440737,0.825134089905267,-6.44854564585122,1.09114822976432,-10.2651232719808,0.984313380927925,23.1314396031012,0.879362794238873,21.0186478782845,0.669485855532889,81.6892466537098,5.6219381566899,85.6340269183031,3.46835885566186,27,1.01459931239178,65,1.9759584420493,26,1.75544266422131,62,2.46875208194449
101803,20160816T122433.json,83.9160839160839,0.641806453231807,83.9160839160839,0.716685427145304,1.79020870560751,0.0137924036905361,1.79020870560751,0.0153089938729053,0.345,0.00558374076399863,0.35,0.00449776445108802,0.375,0.00496222288032073,0.37,0.00612152908018658,22.3025149033161,0.785063446730569,19.7731940666734,0.601427555401674,-13.4029853173638,0.650165896948652,-10.1108354094938,0.647471913160738,-9.72057894895798,0.518316177027622,6.69336886064338,0.507245374766086,-1.44744084067809,0.898610297955739,-5.4044936215411,0.842048073347021,23.4316357910004,0.657377557976817,24.2705561427185,1.08148478584119,80.5376453234952,3.56143667224485,78.5577443915377,3.77319569980004,21,0.92980214008381,61,2.23771963448542,21,0.980265035707122,61,1.9286109586656
101804,20160818T142701.json,78.4313725490196,0.452968252850129,78.4313725490196,0.47564703414311,1.92878282232624,0.0111838023663746,1.92878282232624,0.0116982660803776,0.37,0.0110852874515548,0.375,0.005,0.395,0.00972212448148539,0.39,0.00540821305727746,22.2058205888071,0.692273149429178,25.9598049564765,0.587391281431088,-7.06193687134569,0.640397788253654,-11.2207234610672,0.505183531351087,3.99914175290283,0.673926082844368,7.47365139135197,0.558951445000793,-6.16250706163813,0.985093604649763,-7.31546881383179,1.00396839870424,21.4564489156281,0.654122419513802,22.1071279094436,0.560811032969826,100.864077053191,3.00010508109228,101.936571140061,3.00004804003161,17,1.38920631293346,62,1.49911790642181,19,0.866025403784438,61,1.491084616423
101807,20160812T111715.json,83.3333333333333,0.726955018312407,83.3333333333333,0.658653957512995,2.01365040368535,0.0175971015912828,2.01365040368535,0.0159532039937914,0.345,0.00511233750909315,0.34,0.0048433761739194,0.375,0.00645057891622376,0.38,0.00502997345036656,20.6919457225203,0.826345038049604,23.8551383655118,0.768335787099807,-6.61098077513268,1.01677923717943,-3.12129920911843,1.07708881163569,-2.68018287992081,0.996060870713295,6.70692543094861,1.27864046827105,0.999745944240333,1.59928003963214,-1.87174434328431,1.5528248762999,4.32014879377949,1.13410217572486,6.24899369880098,0.990655988366743,94.6726212267896,2.61424218806517,94.5774567659097,0.459513020048665,24,1.51026001465682,51,1.86495801841832,22,1.54705294831162,50,1.54225921783656
101809,20160812T122556.json,83.3333333333333,0.864224608233398,83.3333333333333,0.779282715099172,2.00158819550934,0.020733380568374,2.00158819550934,0.0187245390786314,0.345,0.00649257434180781,0.34,0.00470571827520055,0.375,0.00616203926051282,0.38,0.00593976888695005,21.7458884246087,0.759756882937572,21.7350938786441,0.667577606289459,-4.94580803000654,0.891272836371095,-3.12811922070609,0.921258983163136,-0.19132892723621,0.805686543375584,-5.10241568172509,1.10244801274506,-1.40947498285416,1.50214901764649,-4.94517509994565,1.44150025031857,4.93048925502798,0.924715915943779,4.51002460140283,0.982589815294755,NaN,NaN,NaN,NaN,23,1.34089072170904,47,1.69684284891782,21,1.2362727131697,46,1.50184326718708
101944,20170621T105145.json,86.3309352517986,0.99088558463887,86.3309352517986,0.942870584528207,2.18249435531933,0.0252199150864531,2.18249435531933,0.023799408315938,0.35,0.00500677048380558,0.35,0.00502328213867642,0.345,0.00700425965017965,0.35,0.00624400976527652,25.4697886469224,1.09947559694872,24.6241691825878,0.990029571496832,-7.18450518763147,1.51198312855215,-10.1028217697677,1.47958140796583,6.97128768722067,1.03250111649543,3.16749133037298,1.33334304780745,-11.9937696725934,1.3618483151864,-6.74489836911651,1.39222077230344,32.3233840779334,1.44652454176881,31.2965573034226,1.27094392815148,67.6739871794499,4.24328525035002,76.8136586169619,4.86794859187093,22,1.80259829518691,52,6.58131639493165,22,1.43147574447405,51,6.63413554172395
101944,20170621T121731.json,86.9565217391304,0.828012629827036,86.9565217391304,0.753883115089254,2.30729363482455,0.0219463989908275,2.30729363482455,0.0199914685897586,0.35,0.00445839612362811,0.3475,0.00431946568455638,0.34,0.00604736909206349,0.34,0.00519951624142785,25.6762450283655,0.956991455928741,24.2172442682547,0.928190667140218,-7.96308297998831,1.53468349960332,-10.6337955716076,1.24620861604123,7.15803744334276,0.947775445061471,2.18339772341305,1.1192154776887,-12.0919500089091,1.33736089627739,-7.13833809679315,1.3690857836202,29.5779233411067,1.82338127923081,31.2809630040336,1.04915646274634,67.2060461226293,4.86914771452621,74.3442422051801,4.84819864732031,21,1.52899723703502,50,5.13737341778878,22,1.32354064326281,48,5.78190580886689
101944,20170621T123024.json,85.7142857142857,0.921274059601006,85.7142857142857,0.875970237451588,1.92203438766136,0.0207956208690434,1.92203438766136,0.019868612527919,0.345,0.00504837707695364,0.345,0.00579750904364201,0.36,0.0067298832020533,0.355,0.00781254328503517,23.5433110442446,1.04300618412008,22.5901832856249,1.03071283936023,-4.77941945728016,1.36393514424736,-9.03680158056142,1.31055144951075,7.49079080775832,1.09814453224071,4.62555521966256,1.43686519688144,-11.2403293383878,1.44546957319931,-3.32673079794794,1.78259753823091,33.0281482027879,1.82867503717229,32.2974179818796,1.15902239920484,63.7752554173236,4.09722386420792,73.733892889054,3.76898123581267,22,2.07364413533277,63,5.21546116816983,23,1.7704139725967,61,6.70271638415403
